chart_id	stored_title	stored_authors	checked_field	checked_value	flag	resolved_paper_id	resolved_title	title_similarity	has_abstract
yeast_pka_pathway	Novel sensing mechanisms and targets for the cAMP-protein kinase A pathway in the yeast Saccharomyces cerevisiae.	Thevelein JM, de Winde JH	doi	10.1046/j.1365-2958.1999.01538.x	OK	pubmed_10476026	Novel sensing mechanisms and targets for the cAMP-protein kinase A pathway in the yeast Saccharomyces cerevisiae.	1.0	True
yeast_pka_pathway	Novel sensing mechanisms and targets for the cAMP-protein kinase A pathway in the yeast Saccharomyces cerevisiae.	Thevelein JM, de Winde JH	pmid	10476026	OK	pubmed_10476026	Novel sensing mechanisms and targets for the cAMP-protein kinase A pathway in the yeast Saccharomyces cerevisiae.	1.0	True
yeast_protein_folding	Protein folding and secretion: mechanistic insights advancing recombinant protein production in S. cerevisiae.	Young CL	doi	10.1016/j.copbio.2014.06.018	OK	pubmed_25032908	Protein folding and secretion: mechanistic insights advancing recombinant protein production in S. cerevisiae.	1.0	True
yeast_protein_folding	Protein folding and secretion: mechanistic insights advancing recombinant protein production in S. cerevisiae.	Young CL	pmid	25032908	OK	pubmed_25032908	Protein folding and secretion: mechanistic insights advancing recombinant protein production in S. cerevisiae.	1.0	True
yeast_protein_folding	Mechanism and engineering of endoplasmic reticulum-localized membrane protein folding in Saccharomyces cerevisiae.	Luo Y	doi	10.1016/j.ymben.2025.03.006	OK	pubmed_40064436	Mechanism and engineering of endoplasmic reticulum-localized membrane protein folding in Saccharomyces cerevisiae.	1.0	True
yeast_protein_folding	Mechanism and engineering of endoplasmic reticulum-localized membrane protein folding in Saccharomyces cerevisiae.	Luo Y	pmid	40064436	OK	pubmed_40064436	Mechanism and engineering of endoplasmic reticulum-localized membrane protein folding in Saccharomyces cerevisiae.	1.0	True
yeast_protein_folding	Cytosolic proteostasis through importing of misfolded proteins into mitochondria.	Ruan L	doi	10.1038/nature21695	OK	pubmed_28241148	Cytosolic proteostasis through importing of misfolded proteins into mitochondria.	1.0	True
yeast_protein_folding	Cytosolic proteostasis through importing of misfolded proteins into mitochondria.	Ruan L	pmid	28241148	OK	pubmed_28241148	Cytosolic proteostasis through importing of misfolded proteins into mitochondria.	1.0	True
yeast_protein_folding	Different Routes of Protein Folding Contribute to Improved Protein Production in Saccharomyces cerevisiae.	Qi Q	doi	10.1128/mBio.02743-20	NOT_FOUND				
yeast_protein_folding	Different Routes of Protein Folding Contribute to Improved Protein Production in Saccharomyces cerevisiae.	Qi Q	pmid	33173005	OK	pubmed_33173005	Different Routes of Protein Folding Contribute to Improved Protein Production in Saccharomyces cerevisiae.	1.0	True
yeast_rna_splicing	Pre-mRNA splicing in yeast	Rymond BC, Rosbash M			NO_IDENTIFIERS				
yeast_snf1_pathway	SNF1/AMPK pathways in yeast.	Hedbacker K, Carlson M	doi	10.2741/2854	OK	pubmed_17981722	SNF1/AMPK pathways in yeast.	1.0	True
yeast_snf1_pathway	SNF1/AMPK pathways in yeast.	Hedbacker K, Carlson M	pmid	17981722	OK	pubmed_17981722	SNF1/AMPK pathways in yeast.	1.0	True
yeast_sup35_prion	Prions as adaptive conduits of memory and inheritance	Shorter J, Lindquist S	doi	10.1038/nrg1616	OK	pubmed_15931169	Prions as adaptive conduits of memory and inheritance.	1.0	True
yeast_sup35_prion	Prions as adaptive conduits of memory and inheritance	Shorter J, Lindquist S	pmid	15931169	OK	pubmed_15931169	Prions as adaptive conduits of memory and inheritance.	1.0	True
yeast_sup35_prion	A yeast prion provides a mechanism for genetic variation and phenotypic diversity	True HL, Lindquist SL	doi	10.1038/35035005	OK	pubmed_11028992	A yeast prion provides a mechanism for genetic variation and phenotypic diversity.	1.0	True
yeast_sup35_prion	A yeast prion provides a mechanism for genetic variation and phenotypic diversity	True HL, Lindquist SL	pmid	11028992	OK	pubmed_11028992	A yeast prion provides a mechanism for genetic variation and phenotypic diversity.	1.0	True
yeast_tor_signaling	Target of rapamycin (TOR) in nutrient signaling and growth control.	Loewith R, Hall MN	doi	10.1534/genetics.111.133363	OK	pubmed_22174183	Target of rapamycin (TOR) in nutrient signaling and growth control.	1.0	True
yeast_tor_signaling	Target of rapamycin (TOR) in nutrient signaling and growth control.	Loewith R, Hall MN	pmid	22174183	OK	pubmed_22174183	Target of rapamycin (TOR) in nutrient signaling and growth control.	1.0	True
yeast_tor_signaling	Two TOR complexes, only one of which is rapamycin sensitive, have distinct roles in cell growth control	Loewith R, Jacinto E, Wullschleger S, Lorberg A, Crespo JL, Bonenfant D, Oppliger W, Jenoe P, Hall MN	doi	10.1016/s1097-2765(02)00636-6	NO_ABSTRACT	crossref_10.1016_s1097-2765(02)00636-6	Two TOR Complexes, Only One of which Is Rapamycin Sensitive, Have Distinct Roles in Cell Growth Control	1.0	False
yeast_tor_signaling	Two TOR complexes, only one of which is rapamycin sensitive, have distinct roles in cell growth control	Loewith R, Jacinto E, Wullschleger S, Lorberg A, Crespo JL, Bonenfant D, Oppliger W, Jenoe P, Hall MN	pmid	12150915	TITLE_MISMATCH	pubmed_12150915	Identification of the tuberous sclerosis complex-2 tumor suppressor gene product tuberin as a target of the phosphoinositide 3-kinase/akt pathway.	0.341	True
yeast_tor_signaling	Nitrogen regulation in Saccharomyces cerevisiae.	Magasanik B, Kaiser CA	doi	10.1016/s0378-1119(02)00558-9	OK	pubmed_12062797	Nitrogen regulation in Saccharomyces cerevisiae.	1.0	True
yeast_tor_signaling	Nitrogen regulation in Saccharomyces cerevisiae.	Magasanik B, Kaiser CA	pmid	12062797	OK	pubmed_12062797	Nitrogen regulation in Saccharomyces cerevisiae.	1.0	True
yeast_tor_signaling	The EGO complex orchestrates the response to amino acid availability	Binda M, Péli-Gulli MP, Bonfils G, Panchaud N, Urban J, Sturgill TW, Loewith R, De Virgilio C	doi	10.1128/EC.00014-09	NOT_FOUND				
yeast_tor_signaling	The EGO complex orchestrates the response to amino acid availability	Binda M, Péli-Gulli MP, Bonfils G, Panchaud N, Urban J, Sturgill TW, Loewith R, De Virgilio C	pmid	19286985	TITLE_MISMATCH	pubmed_19286985	Fungal functional genomics: tunable knockout-knock-in expression and tagging strategies.	0.221	True
yeast_ubiquitin_proteasome	The ubiquitin-proteasome pathway: on protein death and cell life	Hershko A, Ciechanover A	doi	10.1093/emboj/17.24.7151	NO_ABSTRACT	pubmed_9857172	The ubiquitin-proteasome pathway: on protein death and cell life.	1.0	False
yeast_ubiquitin_proteasome	The ubiquitin-proteasome pathway: on protein death and cell life	Hershko A, Ciechanover A	pmid	9857172	NO_ABSTRACT	pubmed_9857172	The ubiquitin-proteasome pathway: on protein death and cell life.	1.0	False
yeast_ubiquitin_proteasome	The ubiquitin system	Hochstrasser M	doi	10.1146/annurev.genet.30.1.405	TITLE_MISMATCH	pubmed_8982460	Ubiquitin-dependent protein degradation.	0.407	True
yeast_ubiquitin_proteasome	The ubiquitin system	Hochstrasser M	pmid	8982460	TITLE_MISMATCH	pubmed_8982460	Ubiquitin-dependent protein degradation.	0.407	True
yeast_ubiquitin_proteasome	Structure of the yeast 26S proteasome at 3.6 Angstrom resolution	Luan B, Huang X, Wu J, Mei Z, Wang Y, Xue X, Yan C, Wang J, Finley DJ, Shi Y, Wang F			NO_IDENTIFIERS				
yeast_ubiquitin_proteasome	The ubiquitin-proteasome system of Saccharomyces cerevisiae.	Finley D, Ulrich HD, Sommer T, Kaiser P	doi	10.1534/genetics.112.140467	OK	pubmed_23028185	The ubiquitin-proteasome system of Saccharomyces cerevisiae.	1.0	True
yeast_ubiquitin_proteasome	The ubiquitin-proteasome system of Saccharomyces cerevisiae.	Finley D, Ulrich HD, Sommer T, Kaiser P	pmid	23028185	OK	pubmed_23028185	The ubiquitin-proteasome system of Saccharomyces cerevisiae.	1.0	True
yeast_unfolded_protein_response	The unfolded protein response: from stress pathway to homeostatic regulation	Walter P, Ron D	doi	10.1126/science.1209038	OK	pubmed_22116877	The unfolded protein response: from stress pathway to homeostatic regulation.	1.0	True
yeast_unfolded_protein_response	The unfolded protein response: from stress pathway to homeostatic regulation	Walter P, Ron D	pmid	22116877	OK	pubmed_22116877	The unfolded protein response: from stress pathway to homeostatic regulation.	1.0	True
yeast_unfolded_protein_response	The unfolded protein response in yeast	Kimata Y			NO_IDENTIFIERS				
yeast_unfolded_protein_response	IRE1-mediated unconventional mRNA splicing and S2P-mediated ATF6 cleavage merge to regulate XBP1 in signaling the unfolded protein response	Lee K, Tirasophon W, Shen X, Michalak M, Prywes R, Okada T, Yoshida H, Mori K, Kaufman RJ	doi	10.1101/gad.964702	OK	pubmed_11850408	IRE1-mediated unconventional mRNA splicing and S2P-mediated ATF6 cleavage merge to regulate XBP1 in signaling the unfolded protein response.	1.0	True
yeast_unfolded_protein_response	IRE1-mediated unconventional mRNA splicing and S2P-mediated ATF6 cleavage merge to regulate XBP1 in signaling the unfolded protein response	Lee K, Tirasophon W, Shen X, Michalak M, Prywes R, Okada T, Yoshida H, Mori K, Kaufman RJ	pmid	11850408	OK	pubmed_11850408	IRE1-mediated unconventional mRNA splicing and S2P-mediated ATF6 cleavage merge to regulate XBP1 in signaling the unfolded protein response.	1.0	True
yeast_unfolded_protein_response	Oligomerization and phosphorylation of the Ire1p kinase during intracellular signaling from the endoplasmic reticulum to the nucleus	Shamu CE, Walter P	doi	10.1002/j.1460-2075.1996.tb00666.x	OK	pubmed_8670804	Oligomerization and phosphorylation of the Ire1p kinase during intracellular signaling from the endoplasmic reticulum to the nucleus.	1.0	True
yeast_unfolded_protein_response	Oligomerization and phosphorylation of the Ire1p kinase during intracellular signaling from the endoplasmic reticulum to the nucleus	Shamu CE, Walter P	pmid	8670804	OK	pubmed_8670804	Oligomerization and phosphorylation of the Ire1p kinase during intracellular signaling from the endoplasmic reticulum to the nucleus.	1.0	True
yeast_vesicle_trafficking	The mechanisms of vesicle budding and fusion.	Bonifacino JS, Glick BS	doi	10.1016/s0092-8674(03)01079-1	OK	pubmed_14744428	The mechanisms of vesicle budding and fusion.	1.0	True
yeast_vesicle_trafficking	The mechanisms of vesicle budding and fusion.	Bonifacino JS, Glick BS	pmid	14744428	OK	pubmed_14744428	The mechanisms of vesicle budding and fusion.	1.0	True
yeast_whi5_sbf_start	Positive feedback of G1 cyclins ensures coherent cell cycle entry	Skotheim JM, Di Talia S, Siggia ED, Cross FR	doi	10.1038/nature07118	OK	pubmed_18633409	Positive feedback of G1 cyclins ensures coherent cell cycle entry.	1.0	True
yeast_whi5_sbf_start	Positive feedback of G1 cyclins ensures coherent cell cycle entry	Skotheim JM, Di Talia S, Siggia ED, Cross FR	pmid	18633409	OK	pubmed_18633409	Positive feedback of G1 cyclins ensures coherent cell cycle entry.	1.0	True
yeast_yeast_cell_polarity	Intrinsic and Extrinsic Determinants Linking Spindle Pole Fate, Spindle Polarity, and Asymmetric Cell Division in the Budding Yeast S. cerevisiae.	Geymonat M	doi	10.1007/978-3-319-53150-2_3	OK	pubmed_28409300	Intrinsic and Extrinsic Determinants Linking Spindle Pole Fate, Spindle Polarity, and Asymmetric Cell Division in the Budding Yeast S. cerevisiae.	1.0	True
yeast_yeast_cell_polarity	Intrinsic and Extrinsic Determinants Linking Spindle Pole Fate, Spindle Polarity, and Asymmetric Cell Division in the Budding Yeast S. cerevisiae.	Geymonat M	pmid	28409300	OK	pubmed_28409300	Intrinsic and Extrinsic Determinants Linking Spindle Pole Fate, Spindle Polarity, and Asymmetric Cell Division in the Budding Yeast S. cerevisiae.	1.0	True
yeast_yeast_cell_polarity	The final cut: cell polarity meets cytokinesis at the bud neck in S. cerevisiae.	Juanes MA	doi	10.1007/s00018-016-2220-3	OK	pubmed_27085703	The final cut: cell polarity meets cytokinesis at the bud neck in S. cerevisiae.	1.0	True
yeast_yeast_cell_polarity	The final cut: cell polarity meets cytokinesis at the bud neck in S. cerevisiae.	Juanes MA	pmid	27085703	OK	pubmed_27085703	The final cut: cell polarity meets cytokinesis at the bud neck in S. cerevisiae.	1.0	True
yeast_yeast_cell_polarity	Polarization of cell growth in yeast. I. Establishment and maintenance of polarity states.	Pruyne D	pmid	10639324	OK	pubmed_10639324	Polarization of cell growth in yeast. I. Establishment and maintenance of polarity states.	1.0	True
yeast_yeast_cell_polarity	Budding and cell polarity in Saccharomyces cerevisiae.	Chant J	pmid	1840891	OK	pubmed_1840891	Budding and cell polarity in Saccharomyces cerevisiae.	1.0	True
yeast_yeast_er_associated_degradation	Structural basis of ER-associated protein degradation mediated by the Hrd1 ubiquitin ligase complex.	Wu X	doi	10.1126/science.aaz2449	OK	pubmed_32327568	Structural basis of ER-associated protein degradation mediated by the Hrd1 ubiquitin ligase complex.	1.0	True
yeast_yeast_er_associated_degradation	Structural basis of ER-associated protein degradation mediated by the Hrd1 ubiquitin ligase complex.	Wu X	pmid	32327568	OK	pubmed_32327568	Structural basis of ER-associated protein degradation mediated by the Hrd1 ubiquitin ligase complex.	1.0	True
yeast_yeast_er_associated_degradation	Mechanistic insights into ER-associated protein degradation.	Wu X	doi	10.1016/j.ceb.2018.04.004	OK	pubmed_29719269	Mechanistic insights into ER-associated protein degradation.	1.0	True
yeast_yeast_er_associated_degradation	Mechanistic insights into ER-associated protein degradation.	Wu X	pmid	29719269	OK	pubmed_29719269	Mechanistic insights into ER-associated protein degradation.	1.0	True
yeast_yeast_er_associated_degradation	Defective ER associated degradation of a model luminal substrate in yeast carrying a mutation in the 4th ER luminal loop of Sec61p.	Wheeler MC	doi	10.1016/j.bbrc.2012.09.136	OK	pubmed_23044417	Defective ER associated degradation of a model luminal substrate in yeast carrying a mutation in the 4th ER luminal loop of Sec61p.	1.0	True
yeast_yeast_er_associated_degradation	Defective ER associated degradation of a model luminal substrate in yeast carrying a mutation in the 4th ER luminal loop of Sec61p.	Wheeler MC	pmid	23044417	OK	pubmed_23044417	Defective ER associated degradation of a model luminal substrate in yeast carrying a mutation in the 4th ER luminal loop of Sec61p.	1.0	True
yeast_yeast_er_associated_degradation	Determinants of chemoselectivity in ubiquitination by the J2 family of ubiquitin-conjugating enzymes.	Swarnkar A	doi	10.1038/s44318-024-00301-3	OK	pubmed_39533056	Determinants of chemoselectivity in ubiquitination by the J2 family of ubiquitin-conjugating enzymes.	1.0	True
yeast_yeast_er_associated_degradation	Determinants of chemoselectivity in ubiquitination by the J2 family of ubiquitin-conjugating enzymes.	Swarnkar A	pmid	39533056	OK	pubmed_39533056	Determinants of chemoselectivity in ubiquitination by the J2 family of ubiquitin-conjugating enzymes.	1.0	True
yeast_yeast_glycolysis_regulation	Compartmentalization and metabolic regulation of glycolysis.	Fuller GG	doi	10.1242/jcs.258469	OK	pubmed_34668544	Compartmentalization and metabolic regulation of glycolysis.	1.0	True
yeast_yeast_glycolysis_regulation	Compartmentalization and metabolic regulation of glycolysis.	Fuller GG	pmid	34668544	OK	pubmed_34668544	Compartmentalization and metabolic regulation of glycolysis.	1.0	True
yeast_yeast_glycolysis_regulation	Flux regulation through glycolysis and respiration is balanced by inositol pyrophosphates in yeast.	Qin N	doi	10.1016/j.cell.2023.01.014	OK	pubmed_36758548	Flux regulation through glycolysis and respiration is balanced by inositol pyrophosphates in yeast.	1.0	True
yeast_yeast_glycolysis_regulation	Flux regulation through glycolysis and respiration is balanced by inositol pyrophosphates in yeast.	Qin N	pmid	36758548	OK	pubmed_36758548	Flux regulation through glycolysis and respiration is balanced by inositol pyrophosphates in yeast.	1.0	True
