doc_id	doi	pmid	discipline	glmp_relevant	sequence_logic_content	classify_reason	title
crossref_10.1016_b978-0-12-801768-5.00001-0	10.1016/b978-0-12-801768-5.00001-0		interdisciplinary	false	false	none	Cellular Respiration and Diffusion
crossref_10.1002_(sici)1520-636x(1998)10:4<325::aid-chir7>3.0.co;2-6	10.1002/(sici)1520-636x(1998)10:4<325::aid-chir7>3.0.co;2-6		interdisciplinary	false	false	none	Discrimination in resolving systems. III: Pseudoephedrine-mandelic acid
crossref_10.1080_14689360802506177	10.1080/14689360802506177		interdisciplinary	false	false	none	Anosov diffeomorphisms on nilmanifolds modelled on a free nilpotent Lie group
crossref_10.1109_icps.2006.1677284	10.1109/icps.2006.1677284		interdisciplinary	false	false	none	Conversion of Ungrounded Systems to High-Resistance Grounding Systems
crossref_10.2307_j.ctvjsf57g.10	10.2307/j.ctvjsf57g.10		interdisciplinary	false	false	none	QUANTUM MECHANICS
crossref_10.1113_jphysiol.1994.sp020326	10.1113/jphysiol.1994.sp020326		interdisciplinary	false	false	none	Respiration &amp; Exercise
crossref_10.1007_978-3-540-29676-8_7355	10.1007/978-3-540-29676-8_7355		interdisciplinary	false	false	none	Slowing of Respiration
crossref_10.1128_iai.61.1.364-367.1993	10.1128/iai.61.1.364-367.1993		interdisciplinary	false	false	none	Acid resistance in enteric bacteria
crossref_10.3837_tiis.2023.06.008	10.3837/tiis.2023.06.008		interdisciplinary	false	false	none	Special Quantum Steganalysis Algorithm for Quantum Secure Communications Based on Quantum Discriminator
crossref_10.1007_bf00558644	10.1007/bf00558644		interdisciplinary	false	false	none	Evaluation of the resistance of 12Kh18N10T steel to solutions of sulfuric acid by the method of polarization resistance
crossref_10.1016_0024-3205(67)90291-3	10.1016/0024-3205(67)90291-3		interdisciplinary	false	false	none	The possible role of thyroid aromatic amino acid decarboxylase in thyroxine biosynthesis
crossref_10.1007_978-3-540-47648-1_5055	10.1007/978-3-540-47648-1_5055		interdisciplinary	false	false	none	Respiration Rate
crossref_10.1088_0031-8949_2009_t137_014001	10.1088/0031-8949/2009/t137/014001		interdisciplinary	false	false	none	Hybrid quantum devices and quantum engineering
crossref_10.4064_bc75-0-20	10.4064/bc75-0-20		interdisciplinary	false	false	none	Quasi-nilpotent and compact
crossref_10.1126_science.4.91.452.a	10.1126/science.4.91.452.a		interdisciplinary	false	false	none	Chemistry
crossref_10.1038_144193d0	10.1038/144193d0		interdisciplinary	false	false	none	Chemistry
crossref_10.1126_science.325_127d	10.1126/science.325_127d		interdisciplinary	false	false	none	Spectral Steering
crossref_10.1126_science.65.1688.446.a	10.1126/science.65.1688.446.a		interdisciplinary	false	false	none	Respiration of Insects
crossref_10.1002_0471743984.vse6392	10.1002/0471743984.vse6392		interdisciplinary	false	false	none	Sequence
crossref_10.3390_microorganisms8081230	10.3390/microorganisms8081230		interdisciplinary	false	false	none	Involvement of the cbb3-Type Terminal Oxidase in Growth Competition of Bacteria, Biofilm Formation, and in Switching bet
crossref_10.1021_cen-09731-polcon3	10.1021/cen-09731-polcon3		interdisciplinary	false	false	none	Differentiating green chemistry from sustainable chemistry
crossref_10.1126_science.4.91.452	10.1126/science.4.91.452		interdisciplinary	false	false	none	CHEMISTRY
crossref_10.1007_s00360-016-0962-8	10.1007/s00360-016-0962-8		interdisciplinary	false	false	none	Respiration in spiders (Araneae)
crossref_10.1038_159275a0	10.1038/159275a0		interdisciplinary	false	false	none	RESPIRATION OF DEVELOPING ANTHERS
crossref_10.17508_cjfst.2014.6.2.07	10.17508/cjfst.2014.6.2.07		interdisciplinary	false	false	none	Respiration rate model for mature green capsicum (Capsicum annum L.) under closed aerobic atmospheric conditions
crossref_10.1520_c0283-13	10.1520/c0283-13		interdisciplinary	false	false	none	Test Methods for Resistance of Porcelain Enameled Utensils to Boiling Acid
crossref_10.2307_3962373	10.2307/3962373		interdisciplinary	false	false	none	Chemistry
crossref_10.1007_978-94-007-0753-5_100072	10.1007/978-94-007-0753-5_100072		interdisciplinary	false	false	none	Aerobic Training
crossref_10.5649_jjphcs1975.7.300	10.5649/jjphcs1975.7.300		interdisciplinary	false	false	none	Evaluation of Dissolution and Acid-resistance of L-Keflex Granule
crossref_10.1017_s0007114598001731	10.1017/s0007114598001731		interdisciplinary	false	false	none	The amino acid composition of human milk corrected for amino acid digestibility
crossref_10.1016_s0140-6736(01)28149-5	10.1016/s0140-6736(01)28149-5		interdisciplinary	false	false	none	PROLONGED ARTIFICIAL RESPIRATION
crossref_10.4064_bc67-0-21	10.4064/bc67-0-21		interdisciplinary	false	false	none	Spectral isometries
crossref_10.1055_b-0034-4246	10.1055/b-0034-4246		interdisciplinary	false	false	none	Unit 44 Respiration
crossref_10.1063_1.4912759	10.1063/1.4912759		interdisciplinary	false	false	none	Preliminary multivariate analysis of the Harvard spectral classification of the H-R diagram main sequence stars
crossref_10.1007_978-1-4612-4670-1_2	10.1007/978-1-4612-4670-1_2		interdisciplinary	false	false	none	Chemistry
crossref_10.1364_biomed.2010.bme2	10.1364/biomed.2010.bme2		interdisciplinary	false	false	none	Rapid Spectral Analysis for Spectral Imaging
crossref_10.1152_ajplegacy.1934.108.3.581	10.1152/ajplegacy.1934.108.3.581		interdisciplinary	false	false	none	COLLATERAL RESPIRATION
crossref_10.1515_9783110846218	10.1515/9783110846218		interdisciplinary	false	false	none	Nilpotent Groups and their Automorphisms
crossref_10.1038_276090a0	10.1038/276090a0		interdisciplinary	false	false	none	Plasmid-determined tetracycline resistance involves new transport systems for tetracycline
crossref_10.1213_00000539-195609000-00023	10.1213/00000539-195609000-00023		interdisciplinary	false	false	none	Simple Respiration Pump.
crossref_10.1016_s0021-9673(00)97955-x	10.1016/s0021-9673(00)97955-x		interdisciplinary	false	false	none	Artefacts in amino acid analysis
crossref_10.1007_978-981-13-2023-1_7	10.1007/978-981-13-2023-1_7		interdisciplinary	false	false	none	Respiration
crossref_10.1109_mspec.2002.8998452	10.1109/mspec.2002.8998452		interdisciplinary	false	false	none	Spectral Lines
crossref_10.1002_9783527678679.dg07719	10.1002/9783527678679.dg07719		interdisciplinary	false	false	none	Misactivated amino acid
crossref_10.1109_iciera53202.2021.9726722	10.1109/iciera53202.2021.9726722		interdisciplinary	false	false	none	Quantum Cryptography and Quantum Key
crossref_10.1109_tgrs.2023.3310982	10.1109/tgrs.2023.3310982		interdisciplinary	false	false	none	Spectral Variability Bayesian Unmixing for Hyperspectral Sequence in Wavelet Domain
crossref_10.1288_00005537-191012000-00005	10.1288/00005537-191012000-00005		interdisciplinary	false	false	none	Respiration for tone‐production
crossref_10.1007_s11120-005-4919-0	10.1007/s11120-005-4919-0		interdisciplinary	false	false	none	Advances in Photosynthesis and Respiration: Focus on Plant Respiration
crossref_10.3905_jod.2020.1.111	10.3905/jod.2020.1.111		interdisciplinary	false	false	none	Quantum Option Pricing and Quantum Finance
crossref_10.1007_978-1-4615-1785-6_5	10.1007/978-1-4615-1785-6_5		interdisciplinary	false	false	none	Soil Organic Matter and Aerobic Respiration
crossref_10.1080_00359191009519400	10.1080/00359191009519400		interdisciplinary	false	false	none	RESPIRATION AND CELL ENERGY
crossref_10.1002_0471203076.emm1021	10.1002/0471203076.emm1021		interdisciplinary	false	false	none	Amino Acid Transporters (Human)
crossref_10.1016_s0140-6736(02)18918-5	10.1016/s0140-6736(02)18918-5		interdisciplinary	false	false	none	CHEYNE-STOKES RESPIRATION.
crossref_10.1103_physreve.54.743	10.1103/physreve.54.743		interdisciplinary	false	false	none	Plasma broadening and shifting of spectral lines along the isoelectronic sequence of boron
crossref_10.1142_9789812562456_0010	10.1142/9789812562456_0010		interdisciplinary	false	false	none	Spectral Gap
crossref_10.1007_978-3-030-87222-9_17	10.1007/978-3-030-87222-9_17		interdisciplinary	false	false	none	Amino Acids, Amino Acid Derivatives and Peptides as Antioxidants
crossref_10.1109_icpr.2010.680	10.1109/icpr.2010.680		interdisciplinary	false	false	none	Spectral Invariant Representation for Spectral Reflectance Image
crossref_10.1002_9783527809080.cataz00732	10.1002/9783527809080.cataz00732		interdisciplinary	false	false	none	amino acid dehydrogenase
crossref_10.1016_b978-1-4160-5650-8.00109-6	10.1016/b978-1-4160-5650-8.00109-6		interdisciplinary	false	false	none	Amino Acid Supplementation
crossref_10.1036_1097-8542.118150	10.1036/1097-8542.118150		interdisciplinary	false	false	none	Cellular respiration
crossref_10.1117_12.736979	10.1117/12.736979		interdisciplinary	false	false	none	Multi-photon entanglement: from quantum curiosity to quantum computing and quantum repeaters
crossref_10.1016_j.corsci.2025.113162	10.1016/j.corsci.2025.113162		interdisciplinary	false	false	none	Corrosion resistance of stainless steels in hot acetic acid: Influence of chloride, phosphate, sulfate, and formic acid
crossref_10.1016_s0040-4020(01)00449-5	10.1016/s0040-4020(01)00449-5		interdisciplinary	false	false	none	Studies on the biosynthesis of paraherquamide. Construction of the amino acid framework
crossref_10.1007_s00023-003-0960-8	10.1007/s00023-003-0960-8		interdisciplinary	false	false	none	Quantum Information Processing with Quantum Optics
crossref_10.1134_s0012266117080018	10.1134/s0012266117080018		interdisciplinary	false	false	none	Nilpotent centers of cubic systems
crossref_10.1104_pp.88.3.747	10.1104/pp.88.3.747		interdisciplinary	false	false	none	4-Amino-5-Hexynoic Acid—A Potent Inhibitor of Tetrapyrrole Biosynthesis in Plants
crossref_10.1002_chin.201208268	10.1002/chin.201208268		interdisciplinary	false	false	none	ChemInform Abstract: Biosynthesis and Charging of Pyrrolysine, the 22nd Genetically Encoded Amino Acid
crossref_10.1201_9780203024058.ch5	10.1201/9780203024058.ch5		interdisciplinary	false	false	none	Spectral Analysis
crossref_10.1016_j.wasman.2014.11.013	10.1016/j.wasman.2014.11.013		interdisciplinary	false	false	none	Numerical simulation of organic waste aerobic biodegradation: A new way to correlate respiration kinetics and organic ma
crossref_10.1039_p19760001564	10.1039/p19760001564		interdisciplinary	false	false	none	Stereochemical studies on the biosynthesis of the αβ-didehydro-amino-acid units of mycelianamide, cyclopenin, and cyclop
crossref_10.1097_00000441-183517330-00037	10.1097/00000441-183517330-00037		interdisciplinary	false	false	none	CHEMISTRY.
crossref_10.1038_2111210a0	10.1038/2111210a0		interdisciplinary	false	false	none	Respiration in Euphausiids
crossref_10.1093_pasj_1.4.138	10.1093/pasj/1.4.138		interdisciplinary	false	false	none	On the Spectral Sequence of the Stellar Atmospheres. II
crossref_10.1007_bf00342238	10.1007/bf00342238		interdisciplinary	false	false	none	Speech and respiration
crossref_10.31224_osf.io_thfwr	10.31224/osf.io/thfwr		interdisciplinary	false	false	none	Graphene Quantum Dots for Quantum GPU architectures.
crossref_10.1007_978-1-4615-8900-6_19	10.1007/978-1-4615-8900-6_19		interdisciplinary	false	false	none	Diurnal Variation in Bile Acid Biosynthesis
crossref_10.1017_9781009546508.014	10.1017/9781009546508.014		interdisciplinary	false	false	none	Quantum
crossref_10.32388_vqhih7	10.32388/vqhih7		interdisciplinary	false	false	none	Graded Quantum Noise in Quantum Field Theories
crossref_10.1126_science.49.1267.352.a	10.1126/science.49.1267.352.a		interdisciplinary	false	false	none	Corporation Chemistry
crossref_10.1109_tci.2019.2893596	10.1109/tci.2019.2893596		interdisciplinary	false	false	none	Spectral Zooming and Resolution Limits of Spatial Spectral Compressive Spectral Imagers
crossref_10.1016_s0016-0032(88)90155-x	10.1016/s0016-0032(88)90155-x		interdisciplinary	false	false	none	Chemistry
crossref_10.1017_s1755146300154307	10.1017/s1755146300154307		interdisciplinary	false	false	none	Autograms of Nasal Respiration
crossref_10.1016_b978-1-4831-9703-6.50024-8	10.1016/b978-1-4831-9703-6.50024-8		interdisciplinary	false	false	none	Chemistry
crossref_10.1007_bf02069017	10.1007/bf02069017		interdisciplinary	false	false	none	Amino acid fermentation byBacteroides melaninogenicus
crossref_10.1360_sspma2018-00277	10.1360/sspma2018-00277		interdisciplinary	false	false	none	Quantum steering in tripartite quantum systems
crossref_10.1016_s0025-6196(25)38001-8	10.1016/s0025-6196(25)38001-8		interdisciplinary	false	false	none	Electrophrenic Respiration
crossref_10.1016_b978-0-12-591606-6.50012-4	10.1016/b978-0-12-591606-6.50012-4		interdisciplinary	false	false	none	RESPIRATION—AERIAL GAS TRANSPORT
crossref_10.1002_jcp.1030050306	10.1002/jcp.1030050306		interdisciplinary	false	false	none	Aerobic respiration in spirostomum ambiguum and the production of ammonia
crossref_10.1016_s0040-4039(01)90861-5	10.1016/s0040-4039(01)90861-5		interdisciplinary	false	false	none	Mevalonic acid and delpheline biosynthesis
crossref_10.1017_s0252921100014652	10.1017/s0252921100014652		interdisciplinary	false	false	none	Radiation Chemistry Approach to Cometary Chemistry
crossref_10.3109_23744235.2015.1082035	10.3109/23744235.2015.1082035		interdisciplinary	false	false	none	<i>Helicobacter pylori</i>resistance to six antibiotics by two breakpoint systems and resistance evolution in Bulgaria
crossref_10.5040_9781666990911.ch-002	10.5040/9781666990911.ch-002		interdisciplinary	false	false	none	Chemistry
crossref_10.1007_978-0-387-84835-8_6	10.1007/978-0-387-84835-8_6		interdisciplinary	false	false	none	Mitochondrial Respiration and Differentiation
crossref_10.1007_978-3-540-29678-2_4653	10.1007/978-3-540-29678-2_4653		interdisciplinary	false	false	none	Pontine Control of Respiration
crossref_10.1016_j.apsusc.2008.11.013	10.1016/j.apsusc.2008.11.013		interdisciplinary	false	false	none	Electrodeposition of BixSb2−xTey thermoelectric thin films from nitric acid and hydrochloric acid systems
crossref_10.1007_0-306-48205-3_13	10.1007/0-306-48205-3_13		interdisciplinary	false	false	none	Cyanobacterial Respiration
crossref_10.1201_9781003625681-11	10.1201/9781003625681-11		interdisciplinary	false	false	none	Redox-Responsive Delivery Systems for Antimicrobial Resistance (AMR) Management
crossref_10.11834_jig.230812	10.11834/jig.230812		interdisciplinary	false	false	none	Self-supervised extraction of spectral sequence and semantic information for microscopic cholangiocarcinoma hyperspectra
crossref_10.1016_b978-1-4832-2979-9.50043-7	10.1016/b978-1-4832-2979-9.50043-7		interdisciplinary	false	false	none	Studies on Resistance to Folic Acid Antagonists
crossref_10.1002_anie.200800230	10.1002/anie.200800230		interdisciplinary	false	false	none	Organometallic Chemistry: Oro Honored / Biological Chemistry: Mapp Awarded / Organic Chemistry: Prize for Gooßen
crossref_10.1007_978-94-007-6326-5_73-1	10.1007/978-94-007-6326-5_73-1		interdisciplinary	false	false	none	Amino Acid Racemization Dating
crossref_10.1007_bf01021050	10.1007/bf01021050		interdisciplinary	false	false	none	Biosynthesis of iturin and surfactin byBacillus subtilis: Evidence for amino acid activating enzymes
crossref_10.2139_ssrn.4705308	10.2139/ssrn.4705308		interdisciplinary	false	false	none	Quantum Recursive Programming with Quantum Case Statements
crossref_10.1111_j.1365-2621.1983.tb10795.x	10.1111/j.1365-2621.1983.tb10795.x		interdisciplinary	false	false	none	Thermal Stability of Folic Acid and 5‐Methyltetrahydrofolic Acid in Liquid Model Food Systems
crossref_10.1086_303181	10.1086/303181		interdisciplinary	false	false	none	The Evolution of Costly Resistance in Host‐Parasite Systems
crossref_10.1038_144194a0	10.1038/144194a0		interdisciplinary	false	false	none	Chemistry
crossref_10.1038_001246b0	10.1038/001246b0		interdisciplinary	false	false	none	Chemistry
crossref_10.1007_bf00632799	10.1007/bf00632799		interdisciplinary	false	false	none	Change in free amino acid content of A. niger during biosynthesis of citric acid
crossref_10.1063_1.2958178	10.1063/1.2958178		interdisciplinary	false	false	none	Quantum Geometry and Quantum Gravity
